Sample ID,Day Post Infection,Log PD,PD,RBC,Temp,Weight,Mouse Categorical,Mouse,Status Number,Status,P2rx1,P2rx1,Lcn2,Glrx5,Ranbp10,S100a9,Fcrla,Fcrla,Fcrla,Fcrla,Stfa1,Epb4.1,Adipor1,Nkg7,Ngp,Flot2,Flot2,Abcb4,Chchd10,Chi3l1,Ank1,Ank1,Lck,Mllt3,Mllt3,Mllt3,Ccl5,Hp,Hp,Hp,Ctse,Hebp1,Fbxo9,Fbxo9,Hdc,Syvn1,Cmtm6,Prkacb,Faim3,Bnip3l,F2rl2,Trim10,Trim10,Trim10,Ltf,Lat,Chi3l3,Chi3l3,Mllt3,Hbq1,Rhag,Ltb4r1,Slpi,Rnf10,S100a8,Sell,Hcst,Fech,Fech,Fech,Id2,Id2,Slc25a37,Trak2,Trak2,Trak2,Ssbp3,Ssbp3,Ssbp3,Mrgpra2,Mta3,Mta3,Thy1,Selplg,Slc25a39,Saa3,Cd79b,Cd79b,Cd3d,Ltf,Klhl6,Klhl6,Klhl6,Retnlg,Flot2,Chi3l3,Immp2l,Ppox,Ppox,Rhag,Rhag,Camp,Pkig,Pkig,Snn,Mgst3,Mgst3,Urod,Flot2,Cd177,Cd177,Xpo7,Xpo7,Xpo7,Sh2d2a,Dok3,Mrgpra2,Aqp9,Pkig
8942406076_H,21,-2.656449816,0.002205719,6.19,37.4,95.01272265,Two,4.3,1,Survivor,0.058555126,0.09484768,-0.30700064,0.75538445,0.22338629,-0.53261185,-0.2579503,-0.79494905,-0.5580735,-0.72285557,-0.022209167,0.71678734,0.38434505,-0.7289548,0.027361393,-0.1902504,0.12615156,0.027096272,-0.18831062,-0.2355566,0.025909424,0.06904411,-0.7677927,0.16803122,0.06709051,-0.1568327,-0.40851116,-0.64008856,-0.44428682,-0.85491896,0.30604744,0.2638173,0.6899829,0.39115477,-0.68830824,-0.7166202,-0.7349181,-0.8227596,-0.69802237,0.21390533,0.06254625,0.11457205,0.011035442,-0.1842866,0.2691903,-0.39525557,-0.4546628,-0.33454514,-0.050503254,0.71364594,0.077014446,-0.17427349,-0.14893198,0.21224642,-0.7471366,-1.3115511,-0.17912054,0.47254276,0.47789574,0.68968296,-0.30069065,-0.11210966,0.3272357,0.09240198,0.09223032,0.36707735,0.023643017,0.16951275,0.17963648,0.1292057,-0.23370314,0.37272453,-0.5783148,-0.74470997,0.3012948,-0.09300852,-1.1026578,-0.96937466,-0.9613581,0.1164875,-0.89118433,-0.08774519,-0.7529955,-0.54074574,-0.646091,-0.8132081,0.82125187,-0.24161148,0.0999856,0.124726295,0.053120613,0.27533293,0.26160908,-0.12110591,-0.8452158,0.24131298,0.20746565,-0.24456978,0.011366129,0.06884384,-0.21200228,0.03482771,0.073880196,0.14883327,-0.19691467,-0.90985584,-0.16829157,0.06662083,-0.042960644
8942406004_A,22,-5,0.00001,5.98,37.4,98.82951654,Two,4.3,1,Survivor,0.4567895,0.23359585,0.46577692,1.5004206,1.4330525,-0.7495384,0.073073864,0.10631132,0.33131456,0.2906952,-0.17973328,2.7716599,0.7644558,-0.7603278,0.6304784,-0.32291412,0.10661554,1.2561612,-0.23905754,0.3745041,0.51297474,0.62158966,-0.09552002,0.95303774,0.50304365,1.7090025,-0.9233923,-0.1369052,0.088306904,0.048274517,2.0628376,1.9845529,2.145184,1.4449315,-0.8886876,-0.7619188,0.19250727,-0.2626114,-0.048328876,0.37576008,0.41173983,0.022706509,2.0634446,1.4120517,0.28825712,0.15903997,-0.012980938,-0.14336395,0.89399195,1.5028601,0.61990786,3.43E-04,-0.3076768,0.7019248,-0.8069587,-0.010231972,-0.33456945,2.5537806,2.2579212,2.9300776,-0.021521568,0.27415228,0.7103238,0.7221122,1.0100789,1.7718244,0.2917533,0.64650726,1.8462825,-0.19912434,0.949965,1.6640425,-0.32557297,-0.17440128,1.6140399,0.057223797,-0.29137564,0.1613884,-0.5592432,0.008199692,-0.25716066,0.070068836,-0.2650013,-0.049010277,-0.46462774,-0.24964857,0.44468117,0.43771172,0.2728963,0.90073013,0.86555195,0.055862904,1.2657213,0.079178095,-0.6418934,0.92053986,0.6425834,1.3252354,-0.15466714,0.032218933,-0.12361097,1.4058022,2.474492,-0.0614233,-0.36213303,-0.6616497,0.07513571,1.5128088,-0.08024359
8942406004_B,23,-5,1.00E-05,6.64,37.9,102.4427481,Two,4.3,1,Survivor,0.6276784,0.2751398,0.17365122,0.7334404,1.1486487,-0.6879358,0.08293009,0.23781633,0.52505064,0.23719883,-0.3000946,2.5894823,0.7149973,-0.7826896,0.33305597,-0.07627201,0.02184248,1.0884862,-0.7641249,0.504158,0.17682838,1.0330133,0.11330414,0.7293353,0.581264,0.85062027,-0.7340212,-0.024254322,0.0348382,0.15417719,1.4822645,0.80728674,1.8381352,1.6923404,-0.7934289,-0.21941257,0.6428218,0.11595154,0.26952124,0.30806923,0.7215171,0.10506868,1.227241,1.065844,0.30520678,0.093036175,-0.36434793,-0.32131767,0.1395917,0.5995817,0.22642183,0.05996704,-0.2867446,0.6213937,-0.8913989,0.1382761,-0.4029231,2.3456411,2.0453024,2.4890633,0.21626091,0.14531374,0.63310003,0.3735366,0.9087329,1.5479207,0.1744113,0.41124725,1.235949,-0.15055752,0.8598952,1.5289059,-0.16985798,0.3022051,1.2564368,-0.2006998,-0.16627073,0.053230286,-0.83471394,-0.11247063,0.10894823,0.17545748,0.007318497,0.21094227,-0.05526018,-0.5970206,0.36385345,0.47609997,0.13845491,0.68422127,0.37228107,0.07408857,0.6694317,-0.010634184,-0.023899078,0.12174797,0.1666913,0.652709,0.05237174,0.013606072,0.18554926,0.89114046,1.2178411,-0.15048027,-0.17033482,0.25678062,0.030714512,1.2663565,-0.055126667
8942406004_C,24,-3.623423043,2.38E-04,7.33,37.7,101.3740458,Two,4.3,1,Survivor,0.24076033,-0.033284187,0.12744284,0.25417042,0.60455275,-0.16369629,0.15777826,0.37847662,0.58673334,0.45300674,-0.06788254,2.3792362,0.52020645,-0.7635999,0.17286825,-0.064816475,-0.038889408,0.70309687,-1.0580502,0.47831917,0.34244347,0.7058506,0.42918682,0.43437433,0.43293524,0.38806248,-0.4909277,-0.11971712,0.033531666,0.17680883,0.7675009,0.4299407,1.2745099,0.8643832,0.09473848,-0.18059707,0.7583823,0.1066103,0.3253417,0.100935936,0.23397112,-0.077992916,0.51926947,0.2624774,0.29084444,0.054214,0.04308176,-0.04131317,-0.11215258,0.7111883,0.09737921,0.031541824,0.02551794,0.43187666,-0.17871809,0.42202282,-0.37339735,2.0920553,1.860013,2.5263834,0.30632305,0.15559244,0.45703363,0.27311182,0.23916578,0.97096205,-0.08674097,0.34168816,1.1104789,-0.10218048,0.58160925,1.1086674,-0.033065796,0.5243721,0.92979956,-0.20860147,0.05096197,0.24405766,-0.46931553,-0.21485138,0.16588354,0.20652819,0.14053822,0.19829369,0.08340597,-0.14898443,0.28012943,0.37935066,0.061769962,0.26364613,0.20311165,0.014149189,0.21195889,-0.21332717,-0.053827286,-0.23877811,-0.31804037,-0.18723202,-0.0360806,-0.032212257,0.2694106,0.43054438,0.5902672,-0.09127331,-0.13279057,0.20370483,-0.02413416,1.188611,0.048429966
8942406004_D,25,-4.176525771,6.66E-05,8.12,37.8,96.08142494,Two,4.3,1,Survivor,0.15556288,0.24529839,0.87503767,0.052714348,-0.3251834,0.5587454,0.6027379,0.6089301,1.0899463,0.8373833,0.020662308,1.0843744,0.4969349,-0.33246565,0.3528266,0.029392242,0.019030094,-0.010505199,-0.9269123,0.7841177,-0.16679287,-0.30082607,0.46505642,0.3041606,0.3789792,-0.021191597,-0.2915287,0.744452,0.5483365,0.7349334,0.004950523,0.19504881,0.23485613,0.43386889,0.37943125,0.3003428,0.74249315,0.23443031,0.60906553,0.11675167,0.49470472,-0.039690495,-0.09783888,-0.26925993,0.481277,0.64164114,0.08074045,0.2839136,-0.26574183,0.47447586,-0.029469967,0.061906815,0.46458483,0.22057867,0.45489264,0.7009754,-0.32138205,0.9338579,0.89668846,1.5697918,0.27950573,0.22498941,0.40809298,0.043970585,-0.41822767,-0.024908543,-0.045414448,0.11195755,0.284122,-0.18596268,0.02358675,0.54153156,0.03925991,0.40306568,0.70244646,-0.10163736,0.7511802,1.0512419,0.001119614,-0.039691925,0.34867907,0.081249714,0.33248997,0.75857925,-0.1413045,-0.029343128,-0.004570007,0.14380169,-0.060875416,-0.013890266,-0.28636742,0.19453192,0.2381916,-0.09405398,0.21540546,-0.33255672,-0.3867383,-0.40572453,0.023297071,-0.084015846,0.033090115,-0.09980631,-0.11967945,-0.19502926,-0.049218178,0.7197981,0.16455126,0.54142857,-0.05551958
8942406004_E,0,-5,0.00001,6.4,36.6,100,Three,5.1,1,Survivor,-0.21916246,-0.06941986,-0.26384878,-0.2928772,-0.5299039,0.40172768,0.5793948,1.2612844,1.4693475,1.329421,-0.02417183,0.12724209,0.04163742,0.50191545,-0.22320414,-0.15742016,-0.050360203,-0.21930265,0.6754532,-0.14359951,-0.1924324,-0.36344624,0.9082928,0.092626095,0.26926374,-0.61785984,0.49517727,0.13464689,0.001372814,0.23324633,-0.7821026,-0.08821821,-0.5301957,-0.3279338,-0.23154879,1.0240071,0.5792203,0.6711178,1.6250844,0.014565468,-0.14532518,-0.15786123,-0.5807023,-0.6000991,-0.3100381,0.5156312,-0.39247847,-0.15259457,-0.55148554,0.054522514,-0.45346975,0.058836937,0.52299833,0.016170025,0.28953218,0.8067522,0.43188238,0.16116333,0.09887028,0.57415104,0.24673462,0.14473963,0.11091375,-0.10739946,-0.85724306,-0.5446029,-0.143579,0.019678116,-0.0715642,-0.001935959,0.13329935,-0.2957697,0.92452335,0.67919636,-0.044089794,-0.32663298,1.558929,1.6053686,0.95585346,-0.1376419,0.5985713,0.10466528,0.8428116,0.405015,0.05158949,-0.2654748,0.681407,0.06471825,-0.24957037,-0.31607914,-0.3041172,-0.4275489,0.36088657,-0.14944243,1.3464727,-0.22279549,-0.2874856,-0.61466026,0.08378863,0.02315998,0.09824419,-0.4426322,-0.4408207,-0.15200996,0.45912457,0.8210516,0.008305073,-0.011184692,-0.229321
8942406004_F,1,-5,0.00001,9,37.7,99.49109415,Three,5.1,1,Survivor,-0.12744951,-0.12277794,0.22264528,-0.06293583,-0.33033895,0.2862072,0.8260217,1.636086,1.9448047,1.7693329,-0.15957451,0.30346775,0.10637283,0.36088896,-0.22983885,0.03971386,-0.14952421,-0.22196722,0.5110512,0.275959,-0.0744524,-0.42389202,1.0450039,0.1792388,0.14829302,-0.255085,0.32011795,0.050827503,0.09034777,0.24527502,-0.43079472,0.10479784,-0.24558306,-0.17540216,-0.69393396,1.3128626,0.75523424,0.8799639,2.054274,0.047013283,-0.005624294,-0.027644634,-0.21940565,0.10478926,-0.37500334,1.0764327,0.23627234,-0.12787151,-0.24640226,-0.024441719,-0.25725412,-0.08660126,0.52295256,-0.14373827,0.12552309,1.3144503,0.027008533,0.25316334,0.28338814,0.702672,0.39473534,-0.1401515,-0.10713816,0.08910036,-0.5849271,-0.24950838,-0.09726477,0.07443905,0.16974783,-0.31759834,0.28497267,-0.23428631,0.730999,0.64319324,-0.16039228,0.11054087,2.1103225,2.0721178,1.0852575,-0.2179184,1.0620856,0.2411294,0.9917145,0.29500008,7.52E-04,0.11534834,0.37969303,0.08207893,-0.07880354,-0.23282051,-0.18611622,-0.38465643,0.6901045,-0.19162059,1.5416136,-0.048273087,-0.23229265,-0.09555626,-0.082757235,0.001707077,-0.1310153,-0.1189456,0.22099209,-0.09448433,0.43402004,1.2119217,-0.16865206,-0.11597824,-0.13473845
8942406004_G,2,-2.709038325,0.001954167,7.54,37.6,98.32061069,Three,5.1,1,Survivor,0.015509129,0.20068741,0.08694506,0.16385746,0.26886606,0.5200815,0.5345731,0.81971407,1.1457372,1.0149508,-0.16983128,0.65062714,0.34506226,0.06034136,-0.3735938,0.00404644,-0.0928874,0.06686354,0.24600887,0.12104797,-0.12604523,0.2527914,0.7219286,0.29175234,0.239429,-0.13157368,-0.343647,0.11576033,0.25775766,0.26611853,0.13995457,0.56761694,0.5833087,0.51883554,1.1024795,0.6973679,0.59709406,0.61695385,1.0956321,0.08914375,0.32285738,-0.099093914,0.55820036,0.5801234,-0.3244729,0.8057389,0.06377363,0.04464531,-0.27560663,-0.1586008,-0.3227868,-0.048707962,0.82921076,0.1833787,0.2779374,0.93320084,-0.12680292,0.8522816,0.7135458,1.1944494,0.48115253,0.4975133,0.34636068,0.2170167,-0.10214949,0.106016636,-0.04297781,0.11821556,0.28476477,-0.104260445,0.2800994,-0.07570362,0.4480381,0.4114952,0.28175497,-0.098273754,1.342504,1.3566313,0.7598238,-0.054642677,0.66988134,0.11352205,0.87868404,0.10749817,-0.39681578,0.001075268,0.31091118,0.107914925,-0.14900541,-0.27554226,-0.16247272,-0.33709574,0.75412846,-0.084712744,1.0084133,0.10020161,0.12799692,0.3323164,-0.11634374,-0.05623722,-0.10914087,0.23701048,0.41330814,0.029187202,0.24517727,0.647439,0.15912771,0.1480217,0.057082653
8942406004_H,3,-2.804100348,1.57E-03,7.91,38,100.1017812,Three,5.1,1,Survivor,-0.2142806,-0.103749275,0.32188845,-0.318511,-0.2869687,0.5719633,1.1773095,1.6688743,2.002214,1.871521,0.057373047,0.33127785,0.16802025,0.5240817,-0.3978238,1.18E-04,-0.18133879,-0.19029474,0.50999737,0.15991402,-0.18492126,-0.28467464,1.3406935,-0.03372526,0.28634787,-0.3950615,0.37437725,0.32594728,0.22719145,0.3869462,-0.34457684,-0.05191946,0.07396555,0.015563488,-0.16972208,1.3514168,1.0452981,1.1479473,1.9719472,-0.04554653,0.10611868,-0.086215496,-0.28054953,-0.19699621,-0.7169595,1.2033563,0.42845106,0.46817875,-0.70732737,-0.18897915,-0.3427682,-0.16456985,0.65637636,-0.09139776,0.6225896,1.3359079,0.23369169,0.42268372,0.5162535,1.0290909,0.845314,0.23566961,0.21596956,-0.05924654,-0.5288758,-0.15026426,-0.13864756,-0.046564102,0.1613307,-0.27595425,0.16418219,-0.02533722,1.0319891,0.6811342,-0.08770704,-0.37388277,2.1149507,2.1891184,1.2221451,-0.20406532,1.1369252,0.24778414,1.1922684,0.7943325,0.21277094,0.47141886,0.37201595,-0.067287445,-0.24754667,-0.3967104,-0.48878956,-0.503737,0.91174984,-0.3479736,1.7823753,-0.36428452,-0.33062506,-0.3975382,-0.20090032,-0.25134182,0.04115343,-0.34909773,-0.08112526,-0.28959656,0.4141817,1.2826757,0.14478159,0.038905144,-0.23054075
8942406024_A,4,-3.165192864,0.000683608,7.52,37.4,101.5776081,Three,5.1,1,Survivor,0.122451305,0.060429573,-0.3094945,-0.49557877,-0.18100595,-0.69074154,0.9280124,1.8401532,2.065123,1.8792095,-0.39038944,0.8288822,0.28386784,-0.09106302,-0.21445417,-0.1491642,-0.2630601,-0.06365538,-0.3918991,0.20778656,-0.15849972,0.09797287,1.246047,0.05348158,0.27279997,-0.19858742,-0.80018044,0.2255702,0.26710272,0.25904417,0.17735958,-0.3760867,0.39946222,0.4751315,-0.3380456,1.0586703,1.2435403,1.3443441,2.1230092,-0.0458107,0.38983107,-0.22247458,-0.121114254,-0.110010624,-0.37478304,0.5824437,0.33278704,0.295578,-0.5104251,-0.85999966,-0.29136133,0.09857178,-0.08402586,0.18575144,-0.41326666,1.6914425,-0.29950285,0.7575102,0.6507435,0.8700676,0.25325203,0.011202335,0.15803862,-0.05317831,-0.16368628,0.058126926,0.03448534,0.044351578,0.45085,-0.5084276,0.26461363,0.20259666,0.483181,0.6394129,-0.04210043,-0.37818098,1.9770608,1.9778261,0.22310066,-0.15108013,1.3764262,0.3693204,1.2716045,0.025597572,0.3851142,0.46962404,-0.8316231,0.13910198,-0.118095875,-0.29737186,-0.20004177,-0.53941774,0.3735323,-0.29431224,1.8941755,-0.8082981,-0.9193082,-0.3172226,-0.3824966,-0.17731094,0.42579985,-0.13182688,-0.33734608,-0.2610178,0.13279057,1.15411,-0.14137602,0.32344913,-0.1251502
8942406024_B,5,-2.318088928,0.004807409,7.62,37.1,103.0025445,Three,5.1,1,Survivor,-0.022117138,0.01462841,-0.62820387,-0.5396681,-0.056485653,-0.6873636,0.28437662,0.9460578,1.0269322,1.0867405,-0.1715765,0.9803934,0.39148712,-0.5985017,-0.31605005,0.18392277,-0.056105137,0.030014515,-1.0320301,0.16114235,-0.003852844,0.13986015,0.93015194,-0.13226748,0.19328547,0.05326557,-2.2297373,0.3347993,0.23300123,0.5893512,0.309021,-0.17130327,0.45007563,0.16431665,0.658092,0.47609353,1.1954999,0.9644098,0.9710517,0.06610203,0.37432718,-0.030551434,0.18483019,0.1566577,-0.113483906,0.25348616,1.8888869,1.4455118,-0.54238176,-0.7911482,-0.07791662,0.009283066,-0.39916372,0.2857852,-0.6737113,1.821765,-0.57189894,0.9584913,0.86324596,0.89274883,0.25267887,-0.028887272,0.29160166,0.042052746,-0.14280081,0.05381632,0.04173708,-0.015210152,0.46753454,-0.3789091,0.16013098,0.066370964,-0.14096165,0.61622524,0.075846195,-0.3310809,0.85181665,0.8571043,-0.2999916,-0.13256645,0.9841285,0.2726512,0.851985,-1.01087,0.8960643,2.1541162,-0.89224434,0.08867073,-0.058888912,0.04169941,-0.16741943,-0.38396692,-0.20143414,-0.16630912,0.9641018,-0.7918663,-0.8163419,-0.17259026,-0.20841813,0.1277132,0.6481147,0.1578536,-0.086289406,-0.23465252,-0.16818714,0.6573334,0.21116781,0.42090225,-0.16328287
8942406024_C,6,-1.228626662,0.059070866,8.29,38,98.11704835,Three,5.1,1,Survivor,-0.2183013,-0.25941944,-0.75843954,-0.3684883,-0.82226133,-0.59399605,-0.11985636,-0.8167796,-0.73846865,-0.8981409,-0.21080971,-0.605073,-0.4309988,-0.3001809,-0.0819211,-0.08383942,0.124423504,-0.23429441,-0.6193981,-0.29646778,0.062992096,-0.29080677,-0.76229095,-0.049167156,0.12732935,-0.1361103,-1.2785072,-0.596045,-0.5260596,-0.6816468,-0.6705589,-0.39912271,-0.8230481,-0.2326417,-0.02546072,-0.6627338,-0.7705455,-0.556447,-0.89532423,-0.3699665,-0.07417154,0.13581991,0.05880499,-0.05216551,-0.2252593,-0.4763093,-0.4029956,-0.20554638,-0.036842823,-0.4310503,0.055943012,-0.44726562,-0.73389673,-0.21549177,-0.60378313,-0.42480278,-0.5536685,-0.8309841,-0.7199278,-0.71850014,-0.15402508,0.011386395,-0.5806508,-0.029128551,-0.8857665,-0.96478033,0.04645109,-0.04651451,-0.18273592,0.048358917,-0.23495722,-0.69731045,-0.79723454,-0.7372017,-0.6015878,-0.07632685,-1.0634027,-0.9429722,-0.60711956,0.09013271,-0.62509966,0.009131908,-0.60858727,-1.7025871,-0.45125628,-0.09161234,-0.122740746,-0.31692886,-0.041666508,-0.10315895,-0.016813278,-0.21027136,-0.87298584,-0.13706183,-0.6147585,-0.23961449,-0.21790075,-0.43796444,0.045801878,-0.070804596,-0.41894484,-0.19038534,-0.2365427,-0.061580658,-0.20627022,-0.9059715,-0.15407228,-0.41785812,0.031763554
8942406024_D,7,-0.563326664,0.273321211,7.33,37.2,97.15012723,Three,5.1,1,Survivor,-0.30944872,-0.30909252,-0.30736876,-0.5450821,-0.76700926,-0.29298115,-0.18947649,-0.49503374,-0.6589322,-0.6213646,-0.22780514,-0.7987251,-0.5875521,1.3790956,-0.20569086,-0.059067726,-0.104106426,-0.65692186,-0.8965578,-0.32834148,0.004412651,-0.4997549,0.59840584,-0.020045757,0.12643194,-0.03524494,1.0022259,-0.30620623,-0.38716078,-0.54124975,-0.66489315,-0.7610526,-0.8269992,-0.42974615,0.021238804,-0.40441585,-0.47638655,-7.92E-05,-1.0621343,-0.7577591,-0.102673054,-0.03414488,-0.37496042,-0.7028794,-0.09404802,0.16240835,0.71814585,0.50375175,-0.13643599,-0.5418358,-0.1410222,-0.21378803,-0.7149644,-0.5398059,-0.19801855,-0.11309624,-0.3097434,-0.9677248,-0.93706036,-1.7402973,1.0616846,0.433846,-1.1513638,-0.034148693,-0.7417445,-0.7916341,0.005749226,-0.2008009,-0.3996396,0.06674194,-0.064838886,-0.5635061,0.5468483,-0.31453323,-0.75911,0.23661375,-1.2623658,-1.042223,0.12779331,-0.012397766,-0.40384817,0.083281994,-0.2913952,-0.8992119,0.17818308,0.768497,-0.6410847,-0.20576572,-0.066346645,-0.13037968,-0.023303986,-0.2479434,-0.6436806,0.003051996,-0.74705124,-0.47141933,-0.473516,-1.0952854,-0.12923646,-0.10058594,-0.26660395,-0.24440336,-0.12570572,0.016571045,0.7730465,-0.84178543,-0.06538153,-0.7711849,0.15744925
8942406024_E,8,0.126313966,1.337562137,4.57,37.1,97.70992366,Three,5.1,1,Survivor,0.041159153,-0.22284412,0.38798666,-1.6012259,-1.7340608,0.7183876,-0.0427289,-0.26704073,-0.17539835,-0.052646637,0.21577168,-2.0543995,-1.9891224,1.9104781,0.19271803,0.110918045,-0.113482,-1.0716519,-1.039813,-0.048005104,-0.05241394,-0.90735626,0.5470419,0.022666454,0.01114893,-0.31462288,2.3374195,0.07416773,0.038346767,0.2225709,-1.7508078,-1.4727321,-2.3678975,-0.61242056,0.27851534,-0.31728816,-0.2629094,0.011561394,-0.4963727,-2.337304,0.08979273,0.15849447,-1.5176568,-1.9245305,0.010282993,0.23444033,1.823216,1.5437193,-0.28932047,-2.1757545,-0.2117629,0.09008312,-0.091100216,-1.9336267,0.64022493,0.12951756,0.042008877,-2.6621532,-2.5781517,-3.108511,1.1935968,0.39403582,-3.2726045,-0.034778118,-1.6431203,-1.6402631,0.055868626,-0.21384048,-1.0709243,-0.13479328,-0.027443409,-1.0810232,0.72329617,-0.032687187,-2.236032,1.0163817,-0.65597963,-0.6707573,0.3773203,0.070575714,-0.2619443,-0.003807545,-0.17472172,0.17860126,0.35053015,2.0476918,-1.6928511,-0.6754141,-0.12174654,-0.27521133,-0.1398611,0.3387351,-0.8372698,-0.02688098,-0.44992733,-1.2293501,-1.4748406,-1.7833252,0.11735988,-0.103964806,-0.21353102,-0.41206026,-0.5157299,-0.06710434,0.92061234,-0.6436806,0.11799288,-1.091464,0.16605806
8942406024_F,9,-0.051224006,0.888742592,2.8,32.6,91.90839695,Three,5.1,1,Survivor,0.4461999,0.23773575,3.46623,-0.51409626,0.019298077,2.459278,0.10980749,0.33827543,0.31509924,0.37888432,0.65326977,-1.7261953,-1.4524212,2.2779183,1.79357,0.47737312,-0.26108217,-0.12412405,-0.13915062,1.4484768,-0.07805061,-0.19222164,0.980505,-0.10767126,0.07019186,0.43143463,3.3816938,1.2461448,1.1833177,1.6472287,-0.29282665,-1.1745391,-1.4498744,-0.6009793,2.0018773,0.16022229,0.4997983,0.27423286,-0.020617962,-1.390338,0.44987726,-0.01802969,-0.72489595,-0.82588625,1.6062112,0.86974,3.3320184,2.5511322,0.3559966,-2.7879982,0.006032467,0.64497375,1.4113317,-0.9750619,1.9281363,0.6333885,0.8024659,-2.0865612,-1.8055468,-1.9724302,2.3244905,0.9730344,-2.301845,-0.080001354,-0.15686846,-0.037169933,-0.08553457,-0.29403114,-0.9326539,-0.26677895,0.11716986,-0.5084381,1.179697,1.3329029,-1.7867742,1.3180184,0.09849024,0.052474976,1.084774,0.053606033,1.0239463,0.2043643,0.9344101,2.8720055,1.2519069,3.3109078,-1.522521,-0.038430214,-0.03420782,-0.16461658,0.033237457,1.4650569,-0.14888573,-0.00268054,0.10748768,-0.20762825,-0.25589895,0.5568342,-0.018526316,0.21259403,1.1425567,-0.018419743,0.006594658,-0.059375763,1.9056511,0.80469227,1.5291142,-0.80765724,0.038803577
8942406024_G,10,-0.255224786,0.555616602,1.85,30.2,84.42748092,Three,5.1,1,Survivor,2.266642,1.8414097,3.684342,0.12661648,0.8887696,2.5886278,-0.07457018,0.23388815,0.25974417,0.049809456,1.358715,-0.5088787,-1.0146837,0.9866729,3.0608153,0.5357561,-0.25143576,0.9243903,1.3280382,1.8050451,-0.032930374,0.046414375,0.25177288,-0.042789936,-0.11501837,1.4363232,2.7192774,1.571773,1.4173217,1.7567477,1.0694647,-0.53890944,-0.264894,-0.12506723,1.7465396,0.046824694,0.76110506,0.53782845,-0.09258413,-0.7754488,2.2751555,0.0212636,-0.3606763,-0.29558325,2.7895913,1.7137408,3.7190185,3.2065287,1.0841594,-2.2204895,0.931973,1.4588747,1.9958262,-0.5259881,1.9518771,0.1627512,0.95462847,-0.8524008,-0.82666206,-1.1308012,1.9648552,0.65549135,-1.1274276,0.22336054,0.19020796,0.24503088,-0.05556345,-0.12868214,-5.96E-04,-0.17676067,0.31126547,0.206666,0.23157787,0.8361311,-0.9830117,2.0876737,0.13634539,0.18688679,0.4683218,0.07973385,1.3361592,0.1980195,1.5642033,2.781022,1.2227054,3.8979764,-1.1099691,0.41905975,-0.1947236,0.91692543,0.7868891,2.7286992,0.5392084,-0.16032195,0.10879326,0.7771692,0.87991476,2.3334303,0.026437521,0.5060425,1.944138,0.4519496,0.2701416,-0.119911194,1.3270788,0.856967,0.84255075,-0.57752323,-0.090960026
8942406024_H,11,-0.773905361,0.168304078,1.95,33.2,80.05089059,Three,5.1,1,Survivor,2.1218028,1.8899412,3.7650905,0.62020683,1.5102801,2.5323744,-0.11065245,0.22174788,0.29679537,0.40636635,3.0297928,-0.030989647,-0.4773693,0.75343657,2.4071822,0.5317497,-0.19031668,1.6484475,2.6511526,1.9282837,-0.037098885,0.47174454,-0.18384838,-0.10096407,-0.13366652,2.3302631,2.44318,1.4371057,1.4803195,1.9538636,2.0606384,0.31795168,0.45597124,-0.07855368,1.6456237,0.20389295,0.8942723,0.31259823,0.53099585,0.028409004,2.0051312,-0.09859896,0.051733494,0.07377577,2.3725486,1.6923766,4.415357,3.6804829,1.772841,-0.56914043,0.8810992,2.0494604,2.4863334,0.17940855,1.9176574,0.492095,1.2506757,0.014195442,0.17766285,-0.4474764,1.6299534,0.54651594,-0.25846148,0.43575525,1.4794993,1.6593776,-0.10827303,0.063939095,0.41234446,-0.3882103,0.26998568,1.5273075,0.10558224,1.0167828,-0.021354198,2.2213416,0.2432828,0.08470917,0.18735027,0.004321098,0.9845929,0.11397505,1.0192099,2.47651,1.134068,4.311729,-0.3472147,1.1989679,0.16431189,0.9770422,0.975297,2.3419604,1.2801685,0.10620427,0.55359554,1.8064384,1.9409556,2.7936344,-0.060080767,0.6758528,2.1198869,0.21985197,0.7738409,-0.04910183,0.595273,0.8572264,1.1648078,0.03249836,-0.019479275
